 time                v(vi1)              v(vo1)              v(vo2)              v(vo3)             
 4.000000000000e-09  1.248566640627e-01  1.204884678493e-01  1.197337769451e-01  1.199418268983e-01 
 6.000000000000e-09  4.999079969109e-01  4.928177082953e-01  4.984053216821e-01  4.987964405588e-01 
 8.000000000000e-09  1.308843285746e-01  1.368686006664e-01  1.380332839546e-01  1.376276366183e-01 
 1.000000000000e-08  3.913239401504e-01  3.732500652809e-01  3.789038010216e-01  3.805119464010e-01 
 1.200000000000e-08  3.118478808897e-01  3.292697967043e-01  3.253057351495e-01  3.237630228715e-01 
 1.400000000000e-08  1.882729755435e-01  1.793886554647e-01  1.785626347817e-01  1.791608753524e-01 
 1.600000000000e-08  4.805558004504e-01  4.899688683963e-01  4.858483780754e-01  4.851175553969e-01 
 1.800000000000e-08  1.007941873659e-01  1.021192523933e-01  1.025681276645e-01  1.024721072853e-01 
 2.000000000000e-08  4.624939843408e-01  4.442670406835e-01  4.534747643842e-01  4.549193899845e-01 
 2.200000000000e-08  2.193769982997e-01  2.315328740901e-01  2.314957267725e-01  2.304485593436e-01 
 2.400000000000e-08  2.763458568104e-01  2.629804162482e-01  2.638148515656e-01  2.649422065231e-01 
 2.600000000000e-08  4.213574994708e-01  4.412217132151e-01  4.320681836034e-01  4.305619197930e-01 
 2.800000000000e-08  1.146659438708e-01  1.114298092817e-01  1.108642385533e-01  1.110020470635e-01 
 3.000000000000e-08  4.978039106753e-01  4.872975582439e-01  4.946143147892e-01  4.952737064392e-01 
 3.200000000000e-08  1.446984687904e-01  1.518758200164e-01  1.530503775425e-01  1.525374042138e-01 
 3.400000000000e-08  3.696388720164e-01  3.522943954096e-01  3.568291448525e-01  3.583867064791e-01 
 3.600000000000e-08  3.353773194488e-01  3.540027218201e-01  3.486937051241e-01  3.470805548137e-01 
 3.800000000000e-08  1.694382981579e-01  1.616823553728e-01  1.607425151038e-01  1.612258461925e-01 
 4.000000000000e-08  4.894613191765e-01  4.947405842026e-01  4.931110158146e-01  4.926491787877e-01 
 4.200000000000e-08  1.042927847343e-01  1.067702405582e-01  1.074650088582e-01  1.073061477207e-01 
 4.400000000000e-08  4.475635757861e-01  4.288083045697e-01  4.374293663528e-01  4.389753181137e-01 
 4.600000000000e-08  2.415898667453e-01  2.550536724184e-01  2.543083511238e-01  2.531189513700e-01 
 4.800000000000e-08  2.530237684168e-01  2.407658133809e-01  2.409859101418e-01  2.419776097435e-01 
 5.000000000000e-08  4.393073014740e-01  4.577790318651e-01  4.488871848111e-01  4.475169702307e-01 
 5.200000000000e-08  1.070769075697e-01  1.049754377086e-01  1.046390640147e-01  1.047143479162e-01 
 5.400000000000e-08  4.929230911249e-01  4.795726190166e-01  4.881122819925e-01  4.890174888203e-01 
 5.600000000000e-08  1.606927020792e-01  1.690803266035e-01  1.701597220071e-01  1.695266163180e-01 
 5.800000000000e-08  3.469762267697e-01  3.305076300420e-01  3.339651600810e-01  3.354437313582e-01 
 6.000000000000e-08  3.584101379910e-01  3.780402065947e-01  3.713799250174e-01  3.697308877096e-01 
 6.200000000000e-08  1.524364208713e-01  1.458090141588e-01  1.448524134079e-01  1.452322723164e-01 
 6.400000000000e-08  4.957072162853e-01  4.966972333822e-01  4.976555833551e-01  4.974767778068e-01 
 6.600000000000e-08  1.105386824096e-01  1.141755550894e-01  1.150829059349e-01  1.148530192615e-01 
 6.800000000000e-08  4.305616980909e-01  4.117094265783e-01  4.194826579252e-01  4.210886130640e-01 
 7.000000000000e-08  2.646226854252e-01  2.794143548613e-01  2.777731321896e-01  2.764490359699e-01 
 7.200000000000e-08  2.303611233413e-01  2.192231720926e-01  2.189657976577e-01  2.198213421617e-01 
 7.400000000000e-08  4.553015343298e-01  4.715078372954e-01  4.635865580627e-01  4.623942584914e-01 
 7.600000000000e-08  1.021960885938e-01  1.012325678978e-01  1.011512657927e-01  1.011689177191e-01 
 7.800000000000e-08  4.853340542683e-01  4.697569567387e-01  4.789951409049e-01  4.801166523806e-01 
 8.000000000000e-08  1.786425044655e-01  1.882612124056e-01  1.891203803468e-01  1.883559747494e-01 
 8.200000000000e-08  3.236541382720e-01  3.081621951865e-01  3.106264643455e-01  3.120031606056e-01 
 8.400000000000e-08  3.806230062317e-01  4.009126825807e-01  3.930401834251e-01  3.913948783458e-01 
 8.600000000000e-08  1.375060127723e-01  1.320076384747e-01  1.311173068883e-01  1.314055975024e-01 
 8.800000000000e-08  4.992058130736e-01  4.960013491323e-01  4.994259607182e-01  4.995347245288e-01 
 9.000000000000e-08  1.194442016794e-01  1.242492573421e-01  1.253194605919e-01  1.250078484017e-01 
 9.200000000000e-08  4.117270203491e-01  3.931276745679e-01  3.998832259486e-01  4.015091583752e-01 
 9.400000000000e-08  2.881521240539e-01  3.042748503779e-01  3.015535044376e-01  3.001091057966e-01 
 9.600000000000e-08  2.086760554442e-01  1.986638656538e-01  1.980604101273e-01  1.987836812523e-01 
 9.800000000000e-08  4.691156740690e-01  4.822480639991e-01  4.759634258520e-01  4.749863290115e-01 
 1.000000000000e-07  1.000920029423e-01  1.002704017993e-01  1.004557980725e-01  1.004174769175e-01 
 1.020000000000e-07  4.751433335464e-01  4.579541293089e-01  4.673939678600e-01  4.686967300554e-01 
 1.040000000000e-07  1.982959000703e-01  2.091699223604e-01  2.096638352202e-01  2.087598969682e-01 
 1.060000000000e-07  2.999999975243e-01  2.855508044936e-01  2.871344098810e-01  2.883921861607e-01 
 1.080000000000e-07  4.017041041939e-01  4.221307702133e-01  4.133661566213e-01  4.117677304680e-01 
 1.100000000000e-07  1.248566640628e-01  1.204884678493e-01  1.197331084322e-01  1.199412043215e-01 
 1.120000000000e-07  4.999079969109e-01  4.928177082950e-01  4.984048470051e-01  4.987961470261e-01 
 1.140000000000e-07  1.308807992996e-01  1.368650443934e-01  1.380310735936e-01  1.376253171469e-01 
 0.000000000000e+00  2.999999999995e-01  8.711455042521e-04  8.904046028155e-04  2.617085853474e-03 
 2.000000000000e-09  3.806228501913e-01  4.018644600444e-01  3.935894642134e-01  3.918715077122e-01 
 4.000000000000e-09  1.524367068252e-01  1.455331090805e-01  1.445400201250e-01  1.449332633640e-01 
 6.000000000000e-09  4.894609518384e-01  4.946832335408e-01  4.932260582035e-01  4.927584924849e-01 
 8.000000000000e-09  1.007945737476e-01  1.022023815314e-01  1.026833730589e-01  1.025802606815e-01 
 1.000000000000e-08  4.751429936935e-01  4.571681939456e-01  4.670111856952e-01  4.683795167225e-01 
 1.200000000000e-08  1.786427401136e-01  1.887346279793e-01  1.896257596016e-01  1.888205511782e-01 
 1.400000000000e-08  3.469761353178e-01  3.298091409988e-01  3.333830970185e-01  3.349237671562e-01 
 1.600000000000e-08  3.353772511842e-01  3.549218962038e-01  3.492991685694e-01  3.476102388212e-01 
 1.800000000000e-08  1.882731919396e-01  1.790132963747e-01  1.781505407869e-01  1.787711979193e-01 
 2.000000000000e-08  4.691153462659e-01  4.825712497185e-01  4.762290698187e-01  4.752208815087e-01 
 2.200000000000e-08  1.021964721729e-01  1.012111974143e-01  1.011381395030e-01  1.011541062140e-01 
 2.400000000000e-08  4.929227168666e-01  4.788847879706e-01  4.878516129902e-01  4.888088167584e-01 
 2.600000000000e-08  1.446987702131e-01  1.522317167879e-01  1.534629745975e-01  1.529215653857e-01 
 2.800000000000e-08  3.913237627173e-01  3.724826151396e-01  3.783369396691e-01  3.800154519562e-01 
 3.000000000000e-08  2.881521473851e-01  3.050763067823e-01  3.021738708088e-01  3.006587094300e-01 
 3.200000000000e-08  2.303612580713e-01  2.187500002305e-01  2.184741432193e-01  2.193628807494e-01 
 3.400000000000e-08  4.393070315479e-01  4.584610104454e-01  4.492882183287e-01  4.478648943424e-01 
 3.600000000000e-08  1.146663031846e-01  1.113055806018e-01  1.107250847344e-01  1.108664236278e-01 
 3.800000000000e-08  4.999076091885e-01  4.923130362968e-01  4.982875305670e-01  4.987105972030e-01 
 4.000000000000e-08  1.194445520110e-01  1.244933840089e-01  1.256203229375e-01  1.252906390520e-01 
 4.200000000000e-08  4.305614446049e-01  4.109003545017e-01  4.189658637319e-01  4.206451247653e-01 
 4.400000000000e-08  2.415899803673e-01  2.557190412908e-01  2.549083341880e-01  2.536582141600e-01 
 4.600000000000e-08  2.763459023353e-01  2.624122188289e-01  2.632650713353e-01  2.644377700787e-01 
 4.800000000000e-08  4.017039072481e-01  4.230393702749e-01  4.138744509164e-01  4.122078383631e-01 
 5.000000000000e-08  1.375063277156e-01  1.317819626599e-01  1.308597782528e-01  1.311577557543e-01 
 5.200000000000e-08  4.957068367935e-01  4.964691235554e-01  4.976925149815e-01  4.975210125582e-01 
 5.400000000000e-08  1.042931643721e-01  1.069063700516e-01  1.076439437998e-01  1.074748199167e-01 
 5.600000000000e-08  4.624936689854e-01  4.434590757046e-01  4.530381688103e-01  4.545531834574e-01 
 5.800000000000e-08  1.982960976249e-01  2.097050189955e-01  2.102078469343e-01  2.092563552257e-01 
 6.000000000000e-08  3.236540920450e-01  3.075046248388e-01  3.100476255323e-01  3.114812818260e-01 
 6.200000000000e-08  3.584100250454e-01  3.789920598360e-01  3.719632968675e-01  3.702387217604e-01 
 6.400000000000e-08  1.694385511083e-01  1.613565493479e-01  1.603776145764e-01  1.608786420142e-01 
 6.600000000000e-08  4.805554504229e-01  4.900981136260e-01  4.860409503610e-01  4.852912670552e-01 
 6.800000000000e-08  1.000923906440e-01  1.003010539457e-01  1.005068232267e-01  1.004642178092e-01 
 7.000000000000e-08  4.853336946885e-01  4.690103522277e-01  4.786696703788e-01  4.798510552970e-01 
 7.200000000000e-08  1.606929725128e-01  1.694941141119e-01  1.706222090620e-01  1.699545801825e-01 
 7.400000000000e-08  3.696387366235e-01  3.515588363208e-01  3.562494922618e-01  3.578740150840e-01 
 7.600000000000e-08  3.118478582642e-01  3.301354644333e-01  3.259259442365e-01  3.243086039459e-01 
 7.800000000000e-08  2.086762322479e-01  1.982393515273e-01  1.976058427652e-01  1.983567254139e-01 
 8.000000000000e-08  4.553012333528e-01  4.720201698401e-01  4.639232695074e-01  4.626880504478e-01 
 8.200000000000e-08  1.070772816417e-01  1.049024512261e-01  1.045622420640e-01  1.046383962953e-01 
 8.400000000000e-08  4.978035269916e-01  4.866898675996e-01  4.944225717000e-01  4.951247950826e-01 
 8.600000000000e-08  1.308846567552e-01  1.371680345195e-01  1.383930014607e-01  1.379642873560e-01 
 8.800000000000e-08  4.117268033662e-01  3.923351076042e-01  3.993372663244e-01  4.010357612932e-01 
 9.000000000000e-08  2.646227543860e-01  2.801477652957e-01  2.783890223869e-01  2.769984257376e-01 
 9.200000000000e-08  2.530238591812e-01  2.402446543358e-01  2.404611052129e-01  2.414921326151e-01 
 9.400000000000e-08  4.213572643846e-01  4.420392927983e-01  4.325286714425e-01  4.309603097827e-01 
 9.600000000000e-08  1.248570035742e-01  1.203133479486e-01  1.195335146526e-01  1.197480413160e-01 
 9.800000000000e-08  4.992054267552e-01  4.956233522882e-01  4.993848071684e-01  4.995135692964e-01 
 1.000000000000e-07  1.105390499741e-01  1.143653058655e-01  1.153243068889e-01  1.150804953327e-01 
 1.020000000000e-07  4.475632893546e-01  4.279933750425e-01  4.369477561883e-01  4.385666842265e-01 
 1.040000000000e-07  2.193771549879e-01  2.321319513032e-01  2.320736673474e-01  2.309718550671e-01 
 1.060000000000e-07  2.999999971700e-01  2.849369368860e-01  2.865664234232e-01  2.878755008760e-01 
 1.080000000000e-07  3.806228501911e-01  4.018644607399e-01  3.935917555839e-01  3.918732455010e-01 
 1.100000000000e-07  1.524367068252e-01  1.455331090805e-01  1.445389261062e-01  1.449322639261e-01 
 1.120000000000e-07  4.894609518384e-01  4.946832335410e-01  4.932265495158e-01  4.927588909729e-01 
 1.140000000000e-07  1.007900314770e-01  1.021978279326e-01  1.026792534667e-01  1.025761126945e-01 
 0.000000000000e+00  2.999999999995e-01  8.711448908860e-04  8.904040957917e-04  2.617085506568e-03 
 2.000000000000e-09  3.584099070968e-01  3.799458097274e-01  3.725442661077e-01  3.707446117109e-01 
 4.000000000000e-09  1.882734179377e-01  1.786402748271e-01  1.777412428190e-01  1.783839056367e-01 
 6.000000000000e-09  4.553009190116e-01  4.725084426591e-01  4.642550617766e-01  4.629783426341e-01 
 8.000000000000e-09  1.146666784587e-01  1.111833016332e-01  1.105890081370e-01  1.107336399176e-01 
 1.000000000000e-08  4.992050232711e-01  4.952329093849e-01  4.993395495307e-01  4.994894301008e-01 
 1.200000000000e-08  1.042935608828e-01  1.070445790799e-01  1.078255759703e-01  1.076459298651e-01 
 1.400000000000e-08  4.751426387308e-01  4.563838297744e-01  4.666246200220e-01  4.680593394207e-01 
 1.600000000000e-08  1.606932549753e-01  1.699109767688e-01  1.710862917391e-01  1.703837489210e-01 
 1.800000000000e-08  3.913235773851e-01  3.717193664741e-01  3.777707494926e-01  3.795191821525e-01 
 2.000000000000e-08  2.646228264270e-01  2.808873187553e-01  2.790041692372e-01  2.775469647836e-01 
 2.200000000000e-08  2.763459498670e-01  2.618471199623e-01  2.627180005897e-01  2.639354023762e-01 
 2.400000000000e-08  3.806226872317e-01  4.028130559368e-01  3.941393450501e-01  3.923485451121e-01 
 2.600000000000e-08  1.694388152863e-01  1.610329578109e-01  1.600161465382e-01  1.605344505996e-01 
 2.800000000000e-08  4.691150039053e-01  4.828698142092e-01  4.764914791277e-01  4.754532321018e-01 
 3.000000000000e-08  1.070776723318e-01  1.048313984042e-01  1.044885726829e-01  1.045653699990e-01 
 3.200000000000e-08  4.999072042365e-01  4.917997100433e-01  4.981658603665e-01  4.986219123044e-01 
 3.400000000000e-08  1.105394338770e-01  1.145572392960e-01  1.155679150108e-01  1.153099222598e-01 
 3.600000000000e-08  4.624933396067e-01  4.426539008291e-01  4.526006426032e-01  4.541860205169e-01 
 3.800000000000e-08  1.786429862462e-01  1.892115294578e-01  1.901353893980e-01  1.892885704145e-01 
 4.000000000000e-08  3.696385951992e-01  3.508273433603e-01  3.556719283274e-01  3.573626810995e-01 
 4.200000000000e-08  2.881521717698e-01  3.058844248550e-01  3.027968137481e-01  3.012101394602e-01 
 4.400000000000e-08  2.530239539630e-01  2.397263638215e-01  2.399400260794e-01  2.410096543455e-01 
 4.600000000000e-08  4.017037015651e-01  4.239384389547e-01  4.143816327880e-01  4.126471206248e-01 
 4.800000000000e-08  1.524370054747e-01  1.452593199343e-01  1.442293189950e-01  1.446357304880e-01 
 5.000000000000e-08  4.805550848487e-01  4.902042539632e-01  4.862286561675e-01  4.854615547414e-01 
 5.200000000000e-08  1.021968727943e-01  1.011917639324e-01  1.011279587858e-01  1.011420165954e-01 
 5.400000000000e-08  4.978031262560e-01  4.860769047763e-01  4.942277464899e-01  4.949735369426e-01 
 5.600000000000e-08  1.194449179170e-01  1.247398339600e-01  1.259248381248e-01  1.255766367138e-01 
 5.800000000000e-08  4.475629901846e-01  4.271820272792e-01  4.364666747117e-01  4.381581477263e-01 
 6.000000000000e-08  1.982963039724e-01  2.102441226214e-01  2.107551507079e-01  2.097553672415e-01 
 6.200000000000e-08  3.469760397862e-01  3.291145068253e-01  3.327999681193e-01  3.344026773267e-01 
 6.400000000000e-08  3.118478346499e-01  3.310076436173e-01  3.265447322184e-01  3.248528700907e-01 
 6.600000000000e-08  2.303613987726e-01  2.182794922831e-01  2.179834894767e-01  2.189051286246e-01 
 6.800000000000e-08  4.213570188653e-01  4.428409316052e-01  4.329846372030e-01  4.313553870329e-01 
 7.000000000000e-08  1.375066566441e-01  1.315583268190e-01  1.306045922469e-01  1.309120192061e-01 
 7.200000000000e-08  4.894605681824e-01  4.946057397482e-01  4.933371082141e-01  4.928650678439e-01 
 7.400000000000e-08  1.000927955731e-01  1.003336669043e-01  1.005609126359e-01  1.005137836763e-01 
 7.600000000000e-08  4.929223259730e-01  4.781945329647e-01  4.875867399825e-01  4.885970024388e-01 
 7.800000000000e-08  1.308849995276e-01  1.374699788307e-01  1.387546814502e-01  1.383025696326e-01 
 8.000000000000e-08  4.305611798424e-01  4.100953104461e-01  4.184469265542e-01  4.201997361785e-01 
 8.200000000000e-08  2.193773186536e-01  2.327356776078e-01  2.326516410368e-01  2.314949233449e-01 
 8.400000000000e-08  3.236540437474e-01  3.068506608664e-01  3.094690694721e-01  3.109593780560e-01 
 8.600000000000e-08  3.353771799023e-01  3.558461690352e-01  3.499064761460e-01  3.481411981789e-01 
 8.800000000000e-08  2.086764168938e-01  1.978173243265e-01  1.971532569155e-01  1.979313802978e-01 
 9.000000000000e-08  4.393067496387e-01  4.591219026403e-01  4.496870745766e-01  4.482113198401e-01 
 9.200000000000e-08  1.248573581644e-01  1.201402130097e-01  1.193367273267e-01  1.195574422632e-01 
 9.400000000000e-08  4.957064404418e-01  4.962246079054e-01  4.977250878244e-01  4.975621994066e-01 
 9.600000000000e-08  1.007949773001e-01  1.022875178757e-01  1.028020330288e-01  1.026915365604e-01 
 9.800000000000e-08  4.853333191248e-01  4.682635988721e-01  4.783408429776e-01  4.795828475083e-01 
 1.000000000000e-07  1.446990850404e-01  1.525903696015e-01  1.538796393069e-01  1.533091649135e-01 
 1.020000000000e-07  4.117265767283e-01  3.915467505385e-01  3.987905500670e-01  4.005614902703e-01 
 1.040000000000e-07  2.415900990537e-01  2.563898028955e-01  2.555115114647e-01  2.541998453060e-01 
 1.060000000000e-07  2.999999967845e-01  2.843264174608e-01  2.859999898005e-01  2.873598665337e-01 
 1.080000000000e-07  3.584099070970e-01  3.799458102958e-01  3.725467700330e-01  3.707465298011e-01 
 1.100000000000e-07  1.882734179376e-01  1.786402748270e-01  1.777397239229e-01  1.783825496381e-01 
 1.120000000000e-07  4.553009190116e-01  4.725084426589e-01  4.642565473118e-01  4.629794559840e-01 
 1.140000000000e-07  1.146620785136e-01  1.111787018016e-01  1.105838442119e-01  1.107284889831e-01 
 0.000000000000e+00  3.000000000018e-01  8.711442778814e-04  8.904035889129e-04  2.617085159843e-03 
 2.000000000000e-09  3.353771056048e-01  3.567751022129e-01  3.505096767337e-01  3.486688290155e-01 
 4.000000000000e-09  2.303615454438e-01  2.178116266937e-01  2.174967828637e-01  2.184506476717e-01 
 6.000000000000e-09  4.017034871457e-01  4.248270018889e-01  4.148856953325e-01  4.130840791260e-01 
 8.000000000000e-09  1.694390906908e-01  1.607115703787e-01  1.596571026415e-01  1.601923646754e-01 
 1.000000000000e-08  4.553005913078e-01  4.729727749992e-01  4.645840786267e-01  4.632667462948e-01 
 1.200000000000e-08  1.248577278322e-01  1.199690593196e-01  1.191433306688e-01  1.193699539722e-01 
 1.400000000000e-08  4.894601682097e-01  4.945089485668e-01  4.934431279863e-01  4.929680534889e-01 
 1.600000000000e-08  1.021972904577e-01  1.011742687755e-01  1.011207800206e-01  1.011327115568e-01 
 1.800000000000e-08  4.999067820552e-01  4.912783246417e-01  4.980402195016e-01  4.985303237300e-01 
 2.000000000000e-08  1.042939742666e-01  1.071848755485e-01  1.080105425842e-01  1.078200541074e-01 
 2.200000000000e-08  4.853329275757e-01  4.675168964123e-01  4.780106465468e-01  4.793134085855e-01 
 2.400000000000e-08  1.308853568925e-01  1.377744551159e-01  1.391186997453e-01  1.386428158439e-01 
 2.600000000000e-08  4.475626782746e-01  4.263742550350e-01  4.359840987697e-01  4.377482163991e-01 
 2.800000000000e-08  1.786432428641e-01  1.896919716823e-01  1.906469810861e-01  1.897580569548e-01 
 3.000000000000e-08  3.913233841528e-01  3.709602631357e-01  3.772041808034e-01  3.790223242809e-01 
 3.200000000000e-08  2.415902228061e-01  2.570660602879e-01  2.561134090641e-01  2.547401688562e-01 
 3.400000000000e-08  3.236539933779e-01  3.062002577071e-01  3.088934001835e-01  3.104395730452e-01 
 3.600000000000e-08  3.118478100480e-01  3.318861661929e-01  3.271633476069e-01  3.253968113584e-01 
 3.800000000000e-08  2.530240527604e-01  2.392109151359e-01  2.394202468916e-01  2.405281061405e-01 
 4.000000000000e-08  3.806225173546e-01  4.037575079898e-01  3.946874729536e-01  3.928242178062e-01 
 4.200000000000e-08  1.882736535367e-01  1.782695773543e-01  1.773337302772e-01  1.779980997950e-01 
 4.400000000000e-08  4.393064557486e-01  4.597613719412e-01  4.500808292978e-01  4.485540709398e-01 
 4.600000000000e-08  1.375069995568e-01  1.313367253380e-01  1.303526010785e-01  1.306691768684e-01 
 4.800000000000e-08  4.805547037287e-01  4.902880368366e-01  4.864120998558e-01  4.856288827895e-01 
 5.000000000000e-08  1.070780796391e-01  1.047622788902e-01  1.044176774061e-01  1.044949059149e-01 
 5.200000000000e-08  4.992046026226e-01  4.948307502586e-01  4.992897739492e-01  4.994621188966e-01 
 5.400000000000e-08  1.007953980230e-01  1.023746667151e-01  1.029231988006e-01  1.028051076010e-01 
 5.600000000000e-08  4.929219184447e-01  4.775021693899e-01  4.873193673359e-01  4.883832006954e-01 
 5.800000000000e-08  1.194452993977e-01  1.249886228278e-01  1.262322235656e-01  1.258651307072e-01 
 6.000000000000e-08  4.624929962053e-01  4.418515562171e-01  4.521604900571e-01  4.538166684983e-01 
 6.200000000000e-08  1.606935494674e-01  1.703309549354e-01  1.715548595161e-01  1.708166370715e-01 
 6.400000000000e-08  4.117263404338e-01  3.907625530032e-01  3.982446362013e-01  4.000875307971e-01 
 6.600000000000e-08  2.193774892981e-01  2.333441450931e-01  2.332318207145e-01  2.320195789774e-01 
 6.800000000000e-08  3.469759401735e-01  3.284236759856e-01  3.322186371978e-01  3.338827554007e-01 
 7.000000000000e-08  2.881521972088e-01  3.066992103344e-01  3.034210163137e-01  3.017623483228e-01 
 7.200000000000e-08  2.763459994039e-01  2.612850870774e-01  2.621712541411e-01  2.634330993646e-01 
 7.400000000000e-08  3.584097841466e-01  3.809007162764e-01  3.731273672978e-01  3.712520420880e-01 
 7.600000000000e-08  2.086766093797e-01  1.973977668891e-01  1.967034336930e-01  1.975083375393e-01 
 7.800000000000e-08  4.213567629143e-01  4.436258854048e-01  4.334383942908e-01  4.317488927340e-01 
 8.000000000000e-08  1.524373168186e-01  1.449876389185e-01  1.439214592004e-01  1.443407257301e-01 
 8.200000000000e-08  4.691146469886e-01  4.831442600236e-01  4.767502521123e-01  4.756830862207e-01 
 8.400000000000e-08  1.146670696924e-01  1.110629703814e-01  1.104553630050e-01  1.106030875523e-01 
 8.600000000000e-08  4.957060272310e-01  4.959645125041e-01  4.977531717941e-01  4.976001891892e-01 
 8.800000000000e-08  1.000932177293e-01  1.003682438302e-01  1.006180276082e-01  1.005661385969e-01 
 9.000000000000e-08  4.978027084694e-01  4.854591204470e-01  4.940286852677e-01  4.948191632809e-01 
 9.200000000000e-08  1.105398341185e-01  1.147513666264e-01  1.158156015098e-01  1.155429929338e-01 
 9.400000000000e-08  4.751422686579e-01  4.556011447769e-01  4.662344360593e-01  4.677363083147e-01 
 9.600000000000e-08  1.446994132727e-01  1.529518079598e-01  1.542980911505e-01  1.536981826499e-01 
 9.800000000000e-08  4.305609038019e-01  4.092942593754e-01  4.179275311529e-01  4.197537043460e-01 
 1.000000000000e-07  1.982965191136e-01  2.107873062031e-01  2.113056644818e-01  2.102568571942e-01 
 1.020000000000e-07  3.696384477416e-01  3.500998608465e-01  3.550927289716e-01  3.568497731627e-01 
 1.040000000000e-07  2.646229015503e-01  2.816331004894e-01  2.796243249679e-01  2.780993089150e-01 
 1.060000000000e-07  2.999999963653e-01  2.837192072278e-01  2.854351187141e-01  2.868452945040e-01 
 1.080000000000e-07  3.353771056043e-01  3.567751026437e-01  3.505123604603e-01  3.486709081685e-01 
 1.100000000000e-07  2.303615454439e-01  2.178116266934e-01  2.174948593592e-01  2.184489760936e-01 
 1.120000000000e-07  4.017034871462e-01  4.248270018883e-01  4.148880028352e-01  4.130858163264e-01 
 1.140000000000e-07  1.694355763619e-01  1.607080674292e-01  1.596520163370e-01  1.601873844221e-01 
 0.000000000000e+00  2.999999999986e-01  8.711436650258e-04  8.904030818948e-04  2.617084813167e-03 
 2.000000000000e-09  3.118477844600e-01  3.327708217807e-01  3.277819601599e-01  3.259405690493e-01 
 4.000000000000e-09  2.763460509442e-01  2.607260885375e-01  2.616288083714e-01  2.629342150214e-01 
 6.000000000000e-09  3.353770282928e-01  3.577082128005e-01  3.511146191049e-01  3.491976743111e-01 
 8.000000000000e-09  2.530241555722e-01  2.386982823233e-01  2.389030212901e-01  2.400485643490e-01 
 1.000000000000e-08  3.584096561959e-01  3.818560067224e-01  3.737060775818e-01  3.717560279917e-01 
 1.200000000000e-08  2.303616980837e-01  2.173463824943e-01  2.170110903644e-01  2.179968946020e-01 
 1.400000000000e-08  3.806223405616e-01  4.046968669404e-01  3.952328988158e-01  3.932978177982e-01 
 1.600000000000e-08  2.086768097050e-01  1.969806625147e-01  1.962568563280e-01  1.970880281033e-01 
 1.800000000000e-08  4.017032639920e-01  4.257041420264e-01  4.153885221419e-01  4.135201434712e-01 
 2.000000000000e-08  1.882738987352e-01  1.779011908496e-01  1.769296421039e-01  1.776152478721e-01 
 2.200000000000e-08  4.213564965322e-01  4.443934999807e-01  4.338878859371e-01  4.321392962249e-01 
 2.400000000000e-08  1.694393773204e-01  1.603923769524e-01  1.593002698033e-01  1.598521941136e-01 
 2.600000000000e-08  4.393061498780e-01  4.603791764264e-01  4.504715811579e-01  4.488947239136e-01 
 2.800000000000e-08  1.524376408557e-01  1.447180584589e-01  1.436172703770e-01  1.440490115590e-01 
 3.000000000000e-08  4.553002502423e-01  4.734133590827e-01  4.649094640870e-01  4.635526285584e-01 
 3.200000000000e-08  1.375073564526e-01  1.311171527896e-01  1.301033403865e-01  1.304288020352e-01 
 3.400000000000e-08  4.691142755154e-01  4.833951276346e-01  4.770036828929e-01  4.759091513482e-01 
 3.600000000000e-08  1.248581125768e-01  1.197998833253e-01  1.189520985706e-01  1.191844333215e-01 
 3.800000000000e-08  4.805543070635e-01  4.903502128962e-01  4.865910978098e-01  4.857931086160e-01 
 4.000000000000e-08  1.146674768846e-01  1.109445849989e-01  1.103251921800e-01  1.104757512769e-01 
 4.200000000000e-08  4.894597519205e-01  4.943936832197e-01  4.935450964187e-01  4.930682502626e-01 
 4.400000000000e-08  1.070785035630e-01  1.046950924771e-01  1.043497995169e-01  1.044272374586e-01 
 4.600000000000e-08  4.957055971612e-01  4.956896266485e-01  4.977768219819e-01  4.976350194416e-01 
 4.800000000000e-08  1.021977251623e-01  1.011587134233e-01  1.011165708718e-01  1.011261490258e-01 
 5.000000000000e-08  4.992041648096e-01  4.944175636645e-01  4.992358435823e-01  4.994317990769e-01 
 5.200000000000e-08  1.000936571123e-01  1.004047880612e-01  1.006780450704e-01  1.006211716100e-01 
 5.400000000000e-08  4.999063426451e-01  4.907494366247e-01  4.979103030419e-01  4.984356372557e-01 
 5.600000000000e-08  1.007958359164e-01  1.024638335655e-01  1.030475733375e-01  1.029216091408e-01 
 5.800000000000e-08  4.978022736302e-01  4.848369329501e-01  4.938265739769e-01  4.946624495405e-01 
 6.000000000000e-08  1.042944045233e-01  1.073272676619e-01  1.081987778061e-01  1.079971287066e-01 
 6.200000000000e-08  4.929214942818e-01  4.768079878718e-01  4.870484593392e-01  4.881666979323e-01 
 6.400000000000e-08  1.105402506988e-01  1.149476995090e-01  1.160655666733e-01  1.157780716739e-01 
 6.600000000000e-08  4.853325200421e-01  4.667704271700e-01  4.776759613057e-01  4.790405547647e-01 
 6.800000000000e-08  1.194456964536e-01  1.252397668166e-01  1.265427203174e-01  1.261563331955e-01 
 7.000000000000e-08  4.751418834752e-01  4.548202357815e-01  4.658436563107e-01  4.674125669041e-01 
 7.200000000000e-08  1.308857288503e-01  1.380814857060e-01  1.394870559874e-01  1.389868037366e-01 
 7.400000000000e-08  4.624926387798e-01  4.410520757249e-01  4.517187031171e-01  4.534458398004e-01 
