 time            v(vop)         
 7.15000000e-08  2.27251007e-01 
 7.35000000e-08  2.76199003e-01 
 7.55000000e-08  3.72019526e-01 
 3.50000000e-09  1.01896172e-01 
 5.50000000e-09  4.64794427e-01 
 7.50000000e-09  1.26883634e-01 
 9.50000000e-09  4.26881301e-01 
 1.15000000e-08  1.76561475e-01 
 1.35000000e-08  3.67953598e-01 
 1.55000000e-08  2.43275748e-01 
 1.75000000e-08  2.96895339e-01 
 1.95000000e-08  3.16774930e-01 
 2.15000000e-08  2.24428140e-01 
 2.35000000e-08  3.85778495e-01 
 2.55000000e-08  1.61546183e-01 
 2.75000000e-08  4.39815102e-01 
 2.95000000e-08  1.17823026e-01 
 3.15000000e-08  4.70729827e-01 
 3.35000000e-08  1.00019381e-01 
 3.55000000e-08  4.73907676e-01 
 3.75000000e-08  1.10961642e-01 
 3.95000000e-08  4.48910983e-01 
 4.15000000e-08  1.49047783e-01 
 4.35000000e-08  3.99529320e-01 
 4.55000000e-08  2.08397573e-01 
 4.75000000e-08  3.33294325e-01 
 4.95000000e-08  2.79889042e-01 
 5.15000000e-08  2.60149750e-01 
 5.35000000e-08  3.52519656e-01 
 5.55000000e-08  1.91142665e-01 
 5.75000000e-08  4.15251112e-01 
 5.95000000e-08  1.36776732e-01 
 6.15000000e-08  4.58544394e-01 
 6.35000000e-08  1.05405314e-01 
 6.55000000e-08  4.75914787e-01 
 6.75000000e-08  1.01890045e-01 
 6.95000000e-08  4.64794389e-01 
 7.15000000e-08  1.26888460e-01 
 7.35000000e-08  4.26889129e-01 
 7.55000000e-08  1.76561531e-01 
